freq,psd_x,psd_y,psd_z,psd_xyz
52.6,1.091e+04,2.333e+05,1.302e+02,2.443e+05
54.1,1.398e+04,2.085e+05,2.857e+02,2.227e+05
55.6,1.763e+04,1.756e+05,9.120e+02,1.942e+05
57.1,2.223e+04,1.505e+05,1.485e+03,1.742e+05
58.6,2.722e+04,1.272e+05,1.982e+03,1.564e+05
60.1,3.176e+04,9.915e+04,2.736e+03,1.337e+05
61.6,3.771e+04,7.192e+04,4.230e+03,1.139e+05
63.1,4.570e+04,5.426e+04,4.383e+03,1.043e+05
64.6,5.869e+04,3.931e+04,2.597e+03,1.006e+05
66.1,8.810e+04,2.437e+04,1.071e+03,1.135e+05
67.6,1.380e+05,1.358e+04,5.520e+02,1.521e+05
69.1,1.869e+05,5.190e+03,6.470e+02,1.927e+05
70.6,2.392e+05,1.325e+04,7.116e+02,2.532e+05
72.1,3.151e+05,4.848e+04,8.064e+02,3.644e+05
73.6,3.269e+05,8.533e+04,7.307e+02,4.130e+05
75.2,2.745e+05,1.049e+05,7.154e+02,3.801e+05
76.7,2.001e+05,1.030e+05,9.824e+02,3.041e+05
78.2,1.449e+05,9.485e+04,1.474e+03,2.413e+05
79.7,1.118e+05,8.828e+04,1.892e+03,2.020e+05
81.2,9.295e+04,8.553e+04,1.984e+03,1.805e+05
82.7,8.182e+04,8.684e+04,1.702e+03,1.704e+05
84.2,7.364e+04,9.062e+04,1.288e+03,1.655e+05
85.7,6.765e+04,9.634e+04,9.464e+02,1.649e+05
87.2,6.424e+04,1.025e+05,6.332e+02,1.674e+05
88.7,6.091e+04,1.073e+05,5.034e+02,1.687e+05
90.2,6.009e+04,1.180e+05,6.875e+02,1.788e+05
91.7,5.874e+04,1.241e+05,8.504e+02,1.837e+05
93.2,4.691e+04,1.050e+05,7.947e+02,1.527e+05
94.7,3.401e+04,8.114e+04,7.179e+02,1.159e+05
96.2,2.778e+04,6.997e+04,7.123e+02,9.846e+04
97.7,2.273e+04,6.005e+04,7.396e+02,8.352e+04
99.2,1.895e+04,5.294e+04,7.025e+02,7.259e+04
100.7,1.615e+04,4.692e+04,6.693e+02,6.374e+04
102.2,1.453e+04,4.091e+04,6.939e+02,5.613e+04
103.7,1.468e+04,3.935e+04,7.525e+02,5.478e+04
105.2,1.593e+04,4.129e+04,8.397e+02,5.805e+04
106.7,1.706e+04,4.318e+04,9.910e+02,6.123e+04
108.2,1.719e+04,4.169e+04,1.311e+03,6.019e+04
109.7,1.461e+04,3.399e+04,1.858e+03,5.046e+04
111.2,1.003e+04,2.167e+04,1.583e+03,3.328e+04
112.7,9.730e+03,1.914e+04,1.705e+03,3.058e+04
114.2,1.249e+04,2.344e+04,1.935e+03,3.787e+04
115.7,1.472e+04,2.654e+04,1.789e+03,4.304e+04
117.2,1.843e+04,3.162e+04,1.805e+03,5.186e+04
118.7,2.348e+04,3.958e+04,1.956e+03,6.502e+04
120.2,2.874e+04,5.058e+04,2.178e+03,8.150e+04
121.7,3.599e+04,6.297e+04,2.396e+03,1.014e+05
123.2,4.529e+04,7.542e+04,2.808e+03,1.235e+05
124.7,5.198e+04,8.298e+04,3.462e+03,1.384e+05
126.3,5.878e+04,8.462e+04,3.924e+03,1.473e+05
127.8,6.587e+04,8.066e+04,3.790e+03,1.503e+05
129.3,6.849e+04,8.535e+04,3.618e+03,1.575e+05
130.8,7.205e+04,9.235e+04,3.589e+03,1.680e+05
132.3,5.760e+04,7.049e+04,2.869e+03,1.310e+05
133.8,1.502e+04,1.896e+04,2.268e+03,3.624e+04
135.3,5.269e+03,7.656e+03,2.774e+03,1.570e+04
136.8,5.403e+03,9.780e+03,3.453e+03,1.864e+04
138.3,4.740e+03,1.043e+04,4.082e+03,1.925e+04
139.8,4.072e+03,1.002e+04,4.826e+03,1.892e+04
141.3,3.478e+03,9.212e+03,5.603e+03,1.829e+04
142.8,3.068e+03,8.870e+03,6.020e+03,1.796e+04
144.3,2.805e+03,9.043e+03,5.982e+03,1.783e+04
145.8,2.166e+03,8.324e+03,5.011e+03,1.550e+04
147.3,1.564e+03,7.183e+03,3.833e+03,1.258e+04
148.8,1.091e+03,6.469e+03,2.526e+03,1.009e+04
150.3,6.684e+02,5.504e+03,1.348e+03,7.520e+03
151.8,4.031e+02,4.642e+03,6.124e+02,5.658e+03
153.3,2.961e+02,3.930e+03,3.684e+02,4.595e+03
154.8,2.619e+02,3.352e+03,4.227e+02,4.037e+03
156.3,2.930e+02,2.977e+03,6.146e+02,3.885e+03
157.8,3.465e+02,2.873e+03,8.026e+02,4.022e+03
159.3,4.082e+02,2.821e+03,1.051e+03,4.280e+03
160.8,5.226e+02,2.918e+03,1.324e+03,4.764e+03
162.3,6.599e+02,2.939e+03,1.606e+03,5.205e+03
163.8,7.318e+02,3.020e+03,1.808e+03,5.559e+03
165.3,7.825e+02,2.866e+03,2.226e+03,5.875e+03
166.8,9.565e+02,3.073e+03,2.705e+03,6.734e+03
168.3,1.000e+03,3.112e+03,3.045e+03,7.157e+03
169.8,1.132e+03,3.367e+03,3.632e+03,8.131e+03
171.3,1.222e+03,3.950e+03,3.872e+03,9.043e+03
172.8,1.342e+03,4.862e+03,4.096e+03,1.030e+04
174.3,1.674e+03,5.778e+03,4.875e+03,1.233e+04
175.9,2.033e+03,6.248e+03,5.710e+03,1.399e+04
177.4,2.482e+03,6.426e+03,6.716e+03,1.562e+04
178.9,3.173e+03,7.380e+03,8.117e+03,1.867e+04
180.4,3.150e+03,8.949e+03,8.147e+03,2.025e+04
181.9,3.605e+03,8.276e+03,1.019e+04,2.208e+04
183.4,4.219e+03,7.709e+03,1.159e+04,2.352e+04
184.9,4.937e+03,8.241e+03,1.297e+04,2.615e+04
186.4,5.649e+03,9.114e+03,1.431e+04,2.908e+04
187.9,6.081e+03,9.733e+03,1.513e+04,3.094e+04
189.4,6.414e+03,1.010e+04,1.592e+04,3.243e+04
190.9,6.626e+03,1.066e+04,1.624e+04,3.352e+04
192.4,6.551e+03,1.099e+04,1.559e+04,3.313e+04
193.9,6.180e+03,1.041e+04,1.473e+04,3.132e+04
195.4,5.628e+03,9.803e+03,1.350e+04,2.893e+04
196.9,5.478e+03,8.881e+03,1.336e+04,2.772e+04
198.4,6.037e+03,7.764e+03,1.532e+04,2.912e+04
199.9,6.689e+03,7.086e+03,1.770e+04,3.148e+04
