freq,psd_x,psd_y,psd_z,psd_xyz
112.6,2.695e+04,1.447e+05,8.197e+03,1.799e+05
114.2,2.298e+04,1.251e+05,8.245e+03,1.563e+05
115.7,1.886e+04,9.967e+04,7.325e+03,1.259e+05
117.3,1.499e+04,7.422e+04,6.007e+03,9.522e+04
118.8,1.092e+04,4.988e+04,4.474e+03,6.527e+04
120.4,6.733e+03,2.693e+04,2.703e+03,3.636e+04
121.9,4.142e+03,1.361e+04,1.313e+03,1.907e+04
123.4,3.141e+03,1.144e+04,5.660e+02,1.514e+04
125.0,3.330e+03,2.193e+04,8.295e+02,2.609e+04
126.5,4.341e+03,4.071e+04,2.192e+03,4.725e+04
128.1,6.121e+03,5.994e+04,4.255e+03,7.032e+04
129.6,8.111e+03,7.429e+04,6.290e+03,8.869e+04
131.2,1.026e+04,8.673e+04,8.364e+03,1.054e+05
132.7,9.414e+03,7.890e+04,7.760e+03,9.608e+04
134.3,4.027e+03,4.190e+04,3.006e+03,4.893e+04
135.8,2.725e+03,3.590e+04,1.999e+03,4.062e+04
137.3,2.673e+03,3.930e+04,2.148e+03,4.412e+04
138.9,2.820e+03,4.258e+04,2.404e+03,4.780e+04
140.4,3.492e+03,4.282e+04,2.820e+03,4.913e+04
142.0,4.420e+03,4.302e+04,3.319e+03,5.076e+04
143.5,9.261e+03,5.431e+04,4.658e+03,6.823e+04
145.1,1.792e+04,6.740e+04,7.554e+03,9.288e+04
146.6,1.866e+04,6.947e+04,8.621e+03,9.675e+04
148.1,1.122e+04,6.096e+04,6.658e+03,7.884e+04
149.7,7.595e+03,6.000e+04,5.503e+03,7.310e+04
151.2,6.901e+03,5.864e+04,5.167e+03,7.071e+04
152.8,6.648e+03,5.425e+04,4.498e+03,6.540e+04
154.3,7.410e+03,4.942e+04,4.593e+03,6.142e+04
155.9,8.442e+03,4.642e+04,4.781e+03,5.964e+04
157.4,9.069e+03,4.498e+04,4.479e+03,5.853e+04
158.9,1.171e+04,4.321e+04,5.359e+03,6.028e+04
160.5,1.344e+04,3.724e+04,6.120e+03,5.680e+04
162.0,1.313e+04,2.953e+04,6.061e+03,4.872e+04
163.6,1.247e+04,2.391e+04,5.589e+03,4.197e+04
165.1,1.277e+04,1.999e+04,5.738e+03,3.850e+04
166.7,1.467e+04,1.617e+04,7.179e+03,3.802e+04
168.2,1.453e+04,1.161e+04,7.892e+03,3.404e+04
169.7,1.100e+04,8.980e+03,6.446e+03,2.642e+04
171.3,1.314e+04,9.104e+03,7.924e+03,3.017e+04
172.8,1.643e+04,8.026e+03,1.060e+04,3.505e+04
174.4,1.663e+04,6.090e+03,1.145e+04,3.417e+04
175.9,1.580e+04,4.578e+03,1.152e+04,3.189e+04
177.5,1.407e+04,3.439e+03,1.075e+04,2.825e+04
179.0,1.208e+04,2.661e+03,9.672e+03,2.441e+04
180.5,1.033e+04,2.190e+03,8.550e+03,2.107e+04
182.1,8.512e+03,1.901e+03,7.269e+03,1.768e+04
183.6,6.920e+03,1.674e+03,6.069e+03,1.466e+04
185.2,5.736e+03,1.534e+03,5.192e+03,1.246e+04
186.7,4.769e+03,1.337e+03,4.405e+03,1.051e+04
188.3,3.987e+03,1.165e+03,3.696e+03,8.848e+03
189.8,3.208e+03,1.081e+03,3.094e+03,7.384e+03
191.3,2.636e+03,8.108e+02,2.681e+03,6.129e+03
192.9,2.392e+03,5.414e+02,2.520e+03,5.453e+03
194.4,2.159e+03,4.008e+02,2.360e+03,4.921e+03
196.0,1.960e+03,3.866e+02,2.238e+03,4.585e+03
197.5,1.826e+03,4.271e+02,2.069e+03,4.321e+03
199.1,1.689e+03,4.776e+02,1.854e+03,4.020e+03
