freq,psd_x,psd_y,psd_z,psd_xyz
91.5,1.188e+04,1.170e+04,8.775e+04,1.113e+05
93.0,1.080e+04,1.006e+04,9.573e+04,1.166e+05
94.6,8.773e+03,8.954e+03,8.299e+04,1.007e+05
96.1,7.028e+03,7.740e+03,6.494e+04,7.970e+04
97.7,6.183e+03,6.677e+03,5.511e+04,6.797e+04
99.2,6.140e+03,6.024e+03,5.023e+04,6.239e+04
100.8,6.013e+03,5.583e+03,4.797e+04,5.957e+04
102.3,5.313e+03,5.110e+03,4.610e+04,5.652e+04
103.9,4.347e+03,4.232e+03,3.704e+04,4.562e+04
105.4,3.835e+03,3.354e+03,2.614e+04,3.333e+04
107.0,4.079e+03,3.090e+03,2.346e+04,3.063e+04
108.5,3.731e+03,3.179e+03,2.579e+04,3.270e+04
110.1,5.786e+03,3.405e+03,2.945e+04,3.864e+04
111.6,7.911e+03,3.518e+03,2.955e+04,4.098e+04
113.2,8.442e+03,3.553e+03,2.836e+04,4.035e+04
114.7,9.174e+03,3.691e+03,2.826e+04,4.113e+04
116.3,9.342e+03,3.728e+03,2.739e+04,4.046e+04
117.8,7.144e+03,3.287e+03,2.375e+04,3.418e+04
119.4,4.312e+03,2.735e+03,2.007e+04,2.712e+04
120.9,2.785e+03,2.336e+03,1.706e+04,2.218e+04
122.5,1.946e+03,2.054e+03,1.492e+04,1.892e+04
124.0,1.436e+03,2.023e+03,1.497e+04,1.843e+04
125.6,1.285e+03,2.143e+03,1.506e+04,1.849e+04
127.1,1.503e+03,2.267e+03,1.588e+04,1.965e+04
128.7,1.570e+03,2.171e+03,1.573e+04,1.947e+04
130.2,1.955e+03,2.226e+03,1.437e+04,1.855e+04
131.8,2.534e+03,2.500e+03,1.155e+04,1.658e+04
133.3,2.854e+03,1.414e+03,6.268e+03,1.054e+04
134.9,2.200e+03,2.874e+02,3.161e+03,5.649e+03
136.4,1.085e+03,2.273e+02,3.109e+03,4.421e+03
138.0,7.833e+02,2.520e+02,3.966e+03,5.002e+03
139.5,5.901e+02,2.261e+02,4.099e+03,4.916e+03
141.1,5.738e+02,2.180e+02,3.731e+03,4.523e+03
142.6,5.969e+02,2.033e+02,3.109e+03,3.909e+03
144.2,5.927e+02,1.928e+02,2.826e+03,3.612e+03
145.7,5.711e+02,1.890e+02,2.706e+03,3.466e+03
147.3,4.337e+02,1.604e+02,2.455e+03,3.050e+03
148.8,3.555e+02,1.495e+02,2.273e+03,2.778e+03
150.4,3.515e+02,1.471e+02,2.020e+03,2.519e+03
151.9,3.567e+02,1.550e+02,1.963e+03,2.475e+03
153.5,3.402e+02,1.520e+02,1.838e+03,2.330e+03
155.0,3.569e+02,1.579e+02,1.763e+03,2.278e+03
156.6,3.897e+02,1.860e+02,1.834e+03,2.409e+03
158.1,3.959e+02,2.098e+02,1.705e+03,2.311e+03
159.7,3.910e+02,2.030e+02,1.609e+03,2.203e+03
161.2,3.578e+02,2.091e+02,1.561e+03,2.127e+03
162.8,2.798e+02,2.214e+02,1.491e+03,1.992e+03
164.3,2.365e+02,2.138e+02,1.393e+03,1.843e+03
165.9,2.690e+02,1.915e+02,1.070e+03,1.530e+03
167.4,2.803e+02,1.833e+02,8.343e+02,1.298e+03
169.0,2.945e+02,1.908e+02,8.817e+02,1.367e+03
170.5,3.423e+02,2.040e+02,9.945e+02,1.541e+03
172.1,3.906e+02,1.986e+02,1.124e+03,1.713e+03
173.6,4.152e+02,2.285e+02,1.325e+03,1.969e+03
175.2,4.222e+02,2.568e+02,1.626e+03,2.305e+03
176.7,3.867e+02,2.371e+02,1.914e+03,2.538e+03
178.3,4.444e+02,2.119e+02,2.130e+03,2.787e+03
179.8,3.826e+02,1.806e+02,2.281e+03,2.844e+03
181.4,3.229e+02,1.718e+02,2.292e+03,2.787e+03
182.9,2.878e+02,1.939e+02,1.539e+03,2.021e+03
184.5,3.252e+02,1.820e+02,1.173e+03,1.680e+03
186.0,3.539e+02,1.772e+02,1.129e+03,1.660e+03
187.6,4.203e+02,1.715e+02,1.123e+03,1.715e+03
189.1,4.779e+02,1.591e+02,1.024e+03,1.661e+03
190.7,4.968e+02,1.476e+02,9.366e+02,1.581e+03
192.2,6.242e+02,1.478e+02,9.439e+02,1.716e+03
193.8,7.397e+02,1.412e+02,8.971e+02,1.778e+03
195.3,7.935e+02,1.182e+02,7.508e+02,1.662e+03
196.9,8.190e+02,1.132e+02,6.965e+02,1.629e+03
198.4,7.735e+02,1.357e+02,7.230e+02,1.632e+03
200.0,1.050e+03,1.398e+02,7.296e+02,1.919e+03
