freq,psd_x,psd_y,psd_z,psd_xyz
102.1,1.098e+03,1.335e+04,1.045e+04,2.490e+04
103.6,1.271e+03,1.310e+04,1.358e+04,2.795e+04
105.2,1.651e+03,1.279e+04,1.655e+04,3.099e+04
106.7,2.487e+03,1.351e+04,2.278e+04,3.878e+04
108.3,3.894e+03,1.518e+04,3.148e+04,5.055e+04
109.8,5.644e+03,1.692e+04,3.994e+04,6.251e+04
111.4,7.430e+03,1.868e+04,4.826e+04,7.437e+04
112.9,8.173e+03,1.550e+04,4.685e+04,7.051e+04
114.5,7.516e+03,5.681e+03,2.981e+04,4.301e+04
116.0,7.776e+03,2.597e+03,2.319e+04,3.357e+04
117.6,8.175e+03,1.934e+03,2.074e+04,3.085e+04
119.1,8.304e+03,1.656e+03,1.861e+04,2.857e+04
120.6,8.535e+03,1.566e+03,1.651e+04,2.661e+04
122.2,9.009e+03,1.701e+03,1.502e+04,2.573e+04
123.7,9.270e+03,1.862e+03,1.458e+04,2.572e+04
125.3,8.755e+03,1.989e+03,1.393e+04,2.468e+04
126.8,1.231e+04,1.004e+04,1.423e+04,3.658e+04
128.4,2.030e+04,1.835e+04,1.438e+04,5.303e+04
129.9,8.560e+03,3.324e+03,9.008e+03,2.089e+04
131.5,5.474e+03,1.292e+03,7.138e+03,1.390e+04
133.0,2.811e+03,1.009e+03,3.950e+03,7.770e+03
134.6,1.157e+03,7.317e+02,1.797e+03,3.686e+03
136.1,9.775e+02,7.607e+02,1.639e+03,3.377e+03
137.7,9.595e+02,8.024e+02,1.567e+03,3.329e+03
139.2,9.780e+02,8.483e+02,1.424e+03,3.251e+03
140.8,1.019e+03,7.946e+02,1.286e+03,3.099e+03
142.3,1.033e+03,6.643e+02,1.201e+03,2.898e+03
143.8,1.083e+03,5.194e+02,1.139e+03,2.742e+03
145.4,1.059e+03,3.939e+02,1.065e+03,2.518e+03
146.9,9.604e+02,3.145e+02,9.616e+02,2.237e+03
148.5,8.071e+02,2.630e+02,8.289e+02,1.899e+03
150.0,6.249e+02,2.366e+02,7.676e+02,1.629e+03
151.6,4.805e+02,2.220e+02,7.614e+02,1.464e+03
153.1,4.156e+02,2.125e+02,7.529e+02,1.381e+03
154.7,3.894e+02,2.002e+02,7.378e+02,1.327e+03
156.2,3.686e+02,1.701e+02,7.229e+02,1.262e+03
157.8,3.543e+02,1.430e+02,7.061e+02,1.203e+03
159.3,3.313e+02,1.321e+02,6.568e+02,1.120e+03
160.9,3.432e+02,1.242e+02,6.339e+02,1.101e+03
162.4,3.623e+02,1.224e+02,6.445e+02,1.129e+03
164.0,3.649e+02,1.112e+02,6.034e+02,1.079e+03
165.5,3.794e+02,9.518e+01,5.573e+02,1.032e+03
167.0,3.976e+02,9.492e+01,5.720e+02,1.064e+03
168.6,4.238e+02,9.258e+01,5.535e+02,1.070e+03
170.1,4.630e+02,9.539e+01,5.546e+02,1.113e+03
171.7,4.868e+02,9.180e+01,5.691e+02,1.148e+03
173.2,5.235e+02,8.559e+01,5.740e+02,1.183e+03
174.8,5.527e+02,8.186e+01,6.019e+02,1.236e+03
176.3,5.962e+02,7.671e+01,6.577e+02,1.331e+03
177.9,6.265e+02,7.594e+01,7.041e+02,1.406e+03
179.4,6.416e+02,7.556e+01,7.407e+02,1.458e+03
181.0,6.770e+02,7.943e+01,7.779e+02,1.534e+03
182.5,6.734e+02,8.248e+01,7.987e+02,1.555e+03
184.1,6.465e+02,8.420e+01,8.172e+02,1.548e+03
185.6,5.938e+02,1.001e+02,8.635e+02,1.557e+03
187.2,5.020e+02,1.084e+02,8.734e+02,1.484e+03
188.7,4.563e+02,1.426e+02,8.922e+02,1.491e+03
190.2,4.593e+02,1.531e+02,9.116e+02,1.524e+03
191.8,4.618e+02,1.574e+02,9.121e+02,1.531e+03
193.3,4.590e+02,1.801e+02,9.648e+02,1.604e+03
194.9,4.436e+02,1.925e+02,1.012e+03,1.648e+03
196.4,3.880e+02,1.947e+02,8.847e+02,1.468e+03
198.0,3.440e+02,1.967e+02,7.580e+02,1.299e+03
199.5,3.126e+02,1.987e+02,6.695e+02,1.181e+03
