freq,psd_x,psd_y,psd_z,psd_xyz
112.9,9.455e+03,2.115e+04,6.053e+04,9.113e+04
114.4,9.021e+03,1.461e+04,5.039e+04,7.402e+04
116.0,7.732e+03,7.583e+03,3.606e+04,5.138e+04
117.5,6.812e+03,5.665e+03,2.957e+04,4.204e+04
119.1,6.153e+03,4.474e+03,2.456e+04,3.519e+04
120.6,5.766e+03,3.851e+03,2.062e+04,3.024e+04
122.2,6.140e+03,4.025e+03,1.867e+04,2.883e+04
123.7,6.238e+03,3.348e+03,1.637e+04,2.596e+04
125.3,5.662e+03,2.755e+03,1.358e+04,2.199e+04
126.8,9.000e+03,1.268e+04,1.442e+04,3.609e+04
128.4,1.478e+04,2.160e+04,1.492e+04,5.131e+04
129.9,6.310e+03,3.452e+03,9.203e+03,1.896e+04
131.5,4.930e+03,1.532e+03,8.101e+03,1.456e+04
133.0,2.680e+03,1.338e+03,4.524e+03,8.542e+03
134.5,1.253e+03,9.924e+02,1.990e+03,4.236e+03
136.1,1.052e+03,9.811e+02,1.797e+03,3.830e+03
137.6,8.290e+02,1.091e+03,1.752e+03,3.672e+03
139.2,6.977e+02,1.192e+03,1.757e+03,3.647e+03
140.7,6.791e+02,1.148e+03,1.677e+03,3.504e+03
142.3,7.259e+02,9.823e+02,1.567e+03,3.275e+03
143.8,8.246e+02,7.659e+02,1.404e+03,2.995e+03
145.4,9.364e+02,5.647e+02,1.318e+03,2.819e+03
146.9,1.025e+03,3.914e+02,1.209e+03,2.625e+03
148.5,1.045e+03,2.935e+02,1.116e+03,2.454e+03
150.0,9.127e+02,2.470e+02,9.973e+02,2.157e+03
151.6,7.463e+02,1.965e+02,8.774e+02,1.820e+03
153.1,6.126e+02,1.617e+02,7.998e+02,1.574e+03
154.6,5.129e+02,1.289e+02,7.439e+02,1.386e+03
156.2,4.491e+02,1.034e+02,7.088e+02,1.261e+03
157.7,3.869e+02,8.217e+01,6.512e+02,1.120e+03
159.3,3.370e+02,7.249e+01,5.655e+02,9.751e+02
160.8,3.298e+02,7.565e+01,5.650e+02,9.705e+02
162.4,3.435e+02,7.328e+01,5.660e+02,9.828e+02
163.9,3.486e+02,7.584e+01,5.400e+02,9.644e+02
165.5,3.460e+02,7.399e+01,5.029e+02,9.229e+02
167.0,3.586e+02,7.471e+01,5.007e+02,9.340e+02
168.6,3.830e+02,7.175e+01,5.070e+02,9.617e+02
170.1,4.410e+02,6.612e+01,5.463e+02,1.053e+03
171.7,4.766e+02,6.030e+01,5.996e+02,1.137e+03
173.2,4.796e+02,5.438e+01,6.421e+02,1.176e+03
174.8,5.037e+02,5.478e+01,6.833e+02,1.242e+03
176.3,5.212e+02,5.005e+01,7.215e+02,1.293e+03
177.8,5.442e+02,5.110e+01,7.736e+02,1.369e+03
179.4,5.632e+02,5.606e+01,8.416e+02,1.461e+03
180.9,6.072e+02,6.687e+01,9.478e+02,1.622e+03
182.5,6.160e+02,7.960e+01,1.010e+03,1.706e+03
184.0,6.005e+02,9.070e+01,1.053e+03,1.744e+03
185.6,6.144e+02,1.041e+02,1.143e+03,1.862e+03
187.1,5.989e+02,1.172e+02,1.173e+03,1.889e+03
188.7,5.713e+02,1.283e+02,1.174e+03,1.874e+03
190.2,5.228e+02,1.419e+02,1.153e+03,1.818e+03
191.8,4.265e+02,1.564e+02,1.109e+03,1.691e+03
193.3,4.141e+02,1.901e+02,1.103e+03,1.707e+03
194.9,4.279e+02,2.283e+02,1.105e+03,1.761e+03
196.4,4.069e+02,2.636e+02,1.033e+03,1.703e+03
197.9,3.900e+02,3.013e+02,9.506e+02,1.642e+03
199.5,3.519e+02,3.040e+02,8.872e+02,1.543e+03
