freq,psd_x,psd_y,psd_z,psd_xyz
83.7,1.744e+04,2.443e+03,2.587e+04,4.575e+04
85.3,1.635e+04,2.055e+03,2.241e+04,4.082e+04
86.8,1.557e+04,1.725e+03,1.955e+04,3.685e+04
88.4,1.387e+04,1.458e+03,2.157e+04,3.690e+04
89.9,1.171e+04,1.435e+03,3.198e+04,4.512e+04
91.5,9.919e+03,1.462e+03,3.807e+04,4.945e+04
93.0,6.485e+03,1.292e+03,2.437e+04,3.215e+04
94.6,3.913e+03,1.442e+03,1.508e+04,2.043e+04
96.1,3.899e+03,1.926e+03,1.839e+04,2.422e+04
97.7,4.503e+03,2.749e+03,2.825e+04,3.550e+04
99.2,4.273e+03,2.933e+03,3.513e+04,4.234e+04
100.8,4.114e+03,3.555e+03,4.462e+04,5.229e+04
102.3,5.452e+03,3.657e+03,4.892e+04,5.803e+04
103.9,7.744e+03,3.376e+03,4.599e+04,5.711e+04
105.4,8.185e+03,3.093e+03,3.777e+04,4.905e+04
107.0,5.844e+03,3.024e+03,3.109e+04,3.996e+04
108.5,4.534e+03,2.800e+03,2.741e+04,3.475e+04
110.1,3.718e+03,2.538e+03,2.642e+04,3.267e+04
111.6,3.737e+03,2.294e+03,2.786e+04,3.389e+04
113.2,4.050e+03,2.079e+03,2.754e+04,3.367e+04
114.7,3.333e+03,1.885e+03,2.128e+04,2.650e+04
116.3,2.806e+03,1.713e+03,1.353e+04,1.804e+04
117.8,2.490e+03,1.660e+03,8.927e+03,1.308e+04
119.4,2.088e+03,1.659e+03,7.329e+03,1.108e+04
120.9,1.828e+03,1.657e+03,6.860e+03,1.034e+04
122.5,1.799e+03,1.621e+03,5.981e+03,9.400e+03
124.0,2.282e+03,1.569e+03,5.580e+03,9.431e+03
125.6,2.785e+03,1.472e+03,5.508e+03,9.764e+03
127.1,2.838e+03,1.398e+03,4.811e+03,9.047e+03
128.7,2.373e+03,1.364e+03,4.243e+03,7.980e+03
130.2,2.050e+03,1.325e+03,4.141e+03,7.516e+03
131.8,1.964e+03,1.226e+03,3.856e+03,7.046e+03
133.3,2.241e+03,6.800e+02,2.532e+03,5.453e+03
134.9,2.962e+03,3.623e+02,1.443e+03,4.768e+03
136.4,3.912e+03,4.865e+02,1.599e+03,5.998e+03
138.0,4.674e+03,4.831e+02,1.709e+03,6.867e+03
139.5,5.609e+03,3.925e+02,1.730e+03,7.732e+03
141.1,5.624e+03,3.727e+02,1.900e+03,7.897e+03
142.6,5.197e+03,3.643e+02,1.798e+03,7.359e+03
144.2,5.759e+03,3.715e+02,1.900e+03,8.031e+03
145.7,6.143e+03,3.280e+02,2.034e+03,8.505e+03
147.3,6.492e+03,2.725e+02,1.658e+03,8.422e+03
148.8,6.578e+03,2.611e+02,1.432e+03,8.271e+03
150.4,6.782e+03,3.127e+02,1.860e+03,8.955e+03
151.9,4.877e+03,2.585e+02,1.784e+03,6.920e+03
153.5,1.512e+03,1.453e+02,1.003e+03,2.661e+03
155.0,1.085e+03,1.516e+02,1.051e+03,2.288e+03
156.6,1.396e+03,1.432e+02,1.043e+03,2.582e+03
158.1,1.175e+03,1.112e+02,7.574e+02,2.044e+03
159.7,6.336e+02,8.961e+01,7.890e+02,1.512e+03
161.2,5.963e+02,7.785e+01,8.982e+02,1.572e+03
162.8,7.419e+02,6.590e+01,9.749e+02,1.783e+03
164.3,8.562e+02,8.079e+01,1.118e+03,2.055e+03
165.9,8.997e+02,9.479e+01,1.307e+03,2.301e+03
167.4,8.263e+02,8.275e+01,1.219e+03,2.128e+03
169.0,8.009e+02,5.897e+01,9.314e+02,1.791e+03
170.5,7.560e+02,5.461e+01,6.852e+02,1.496e+03
172.1,7.032e+02,6.509e+01,5.627e+02,1.331e+03
173.6,7.367e+02,6.497e+01,5.328e+02,1.334e+03
175.2,8.349e+02,6.685e+01,5.637e+02,1.465e+03
176.7,1.005e+03,7.278e+01,6.237e+02,1.701e+03
178.3,1.134e+03,6.868e+01,6.847e+02,1.888e+03
179.8,1.286e+03,6.714e+01,7.643e+02,2.118e+03
181.4,1.517e+03,6.278e+01,7.758e+02,2.356e+03
182.9,1.691e+03,6.790e+01,7.211e+02,2.480e+03
184.5,1.721e+03,5.820e+01,6.492e+02,2.429e+03
186.0,1.865e+03,3.656e+01,5.515e+02,2.453e+03
187.6,1.976e+03,3.630e+01,5.378e+02,2.550e+03
189.1,2.229e+03,4.004e+01,5.569e+02,2.826e+03
190.7,2.665e+03,4.291e+01,5.932e+02,3.301e+03
192.2,3.452e+03,5.048e+01,8.713e+02,4.374e+03
193.8,3.903e+03,5.635e+01,1.101e+03,5.061e+03
195.3,4.090e+03,5.231e+01,1.075e+03,5.218e+03
196.9,4.398e+03,5.471e+01,1.131e+03,5.583e+03
198.4,4.944e+03,5.643e+01,1.129e+03,6.130e+03
200.0,5.378e+03,6.183e+01,1.131e+03,6.571e+03
