freq,psd_x,psd_y,psd_z,psd_xyz
109.7,1.251e+03,1.176e+04,1.646e+04,2.947e+04
111.3,1.613e+03,1.246e+04,1.930e+04,3.337e+04
112.8,2.163e+03,1.299e+04,2.209e+04,3.725e+04
114.4,2.867e+03,1.314e+04,2.484e+04,4.085e+04
115.9,3.628e+03,1.250e+04,2.683e+04,4.296e+04
117.4,4.418e+03,1.149e+04,2.832e+04,4.422e+04
119.0,5.046e+03,1.037e+04,2.859e+04,4.400e+04
120.5,5.450e+03,8.983e+03,2.747e+04,4.191e+04
122.1,5.846e+03,7.533e+03,2.662e+04,4.000e+04
123.6,6.035e+03,6.117e+03,2.678e+04,3.894e+04
125.2,5.436e+03,4.224e+03,2.376e+04,3.342e+04
126.7,4.995e+03,1.276e+04,2.470e+04,4.245e+04
128.3,5.643e+03,3.317e+04,3.437e+04,7.318e+04
129.8,3.561e+03,7.423e+03,1.482e+04,2.581e+04
131.3,2.556e+03,1.242e+03,8.689e+03,1.249e+04
132.9,1.407e+03,5.905e+02,4.694e+03,6.691e+03
134.4,5.821e+02,2.554e+02,1.654e+03,2.491e+03
136.0,3.679e+02,2.185e+02,1.160e+03,1.747e+03
137.5,2.618e+02,2.497e+02,1.052e+03,1.563e+03
139.1,2.205e+02,3.240e+02,1.082e+03,1.627e+03
140.6,2.387e+02,4.349e+02,1.066e+03,1.740e+03
142.2,2.776e+02,5.453e+02,1.043e+03,1.866e+03
143.7,3.588e+02,6.028e+02,1.037e+03,1.998e+03
145.3,5.598e+02,6.959e+02,1.011e+03,2.267e+03
146.8,8.595e+02,7.699e+02,9.424e+02,2.572e+03
148.3,1.213e+03,8.444e+02,8.717e+02,2.929e+03
149.9,1.553e+03,8.917e+02,8.587e+02,3.304e+03
151.4,1.747e+03,8.378e+02,8.331e+02,3.418e+03
153.0,1.897e+03,7.400e+02,8.185e+02,3.455e+03
154.5,1.996e+03,6.395e+02,8.470e+02,3.482e+03
156.1,2.016e+03,5.258e+02,9.014e+02,3.444e+03
157.6,2.016e+03,4.694e+02,9.898e+02,3.475e+03
159.2,1.922e+03,4.242e+02,1.046e+03,3.392e+03
160.7,1.717e+03,3.636e+02,1.015e+03,3.096e+03
162.3,1.505e+03,3.160e+02,9.923e+02,2.813e+03
163.8,1.315e+03,2.812e+02,9.922e+02,2.589e+03
165.3,1.153e+03,2.621e+02,9.582e+02,2.373e+03
166.9,1.058e+03,2.484e+02,9.176e+02,2.224e+03
168.4,9.407e+02,2.337e+02,8.638e+02,2.038e+03
170.0,8.736e+02,2.209e+02,8.095e+02,1.904e+03
171.5,8.264e+02,2.092e+02,7.744e+02,1.810e+03
173.1,7.648e+02,2.032e+02,7.560e+02,1.724e+03
174.6,6.535e+02,1.935e+02,6.788e+02,1.526e+03
176.2,5.610e+02,1.818e+02,6.290e+02,1.372e+03
177.7,5.094e+02,1.592e+02,5.541e+02,1.223e+03
179.3,4.785e+02,1.439e+02,4.968e+02,1.119e+03
180.8,4.595e+02,1.381e+02,4.885e+02,1.086e+03
182.3,4.567e+02,1.357e+02,4.654e+02,1.058e+03
183.9,4.594e+02,1.295e+02,4.388e+02,1.028e+03
185.4,4.605e+02,1.244e+02,4.234e+02,1.008e+03
187.0,4.424e+02,1.100e+02,4.147e+02,9.671e+02
188.5,4.077e+02,1.064e+02,4.077e+02,9.217e+02
190.1,3.916e+02,1.123e+02,4.292e+02,9.331e+02
191.6,4.338e+02,1.000e+02,5.253e+02,1.059e+03
193.2,4.052e+02,9.039e+01,5.390e+02,1.035e+03
194.7,3.506e+02,9.574e+01,5.084e+02,9.547e+02
196.2,3.475e+02,1.047e+02,4.996e+02,9.518e+02
197.8,3.401e+02,1.076e+02,4.898e+02,9.375e+02
199.3,3.248e+02,1.131e+02,5.005e+02,9.385e+02
