freq,psd_x,psd_y,psd_z,psd_xyz
145.7,6.087e+02,9.468e+02,9.216e+02,2.477e+03
147.2,6.531e+02,9.883e+02,9.616e+02,2.603e+03
148.8,7.271e+02,9.604e+02,1.029e+03,2.717e+03
150.3,7.183e+02,8.179e+02,1.067e+03,2.604e+03
151.9,6.486e+02,6.577e+02,1.013e+03,2.320e+03
153.4,5.937e+02,6.149e+02,9.946e+02,2.203e+03
155.0,5.459e+02,5.983e+02,9.887e+02,2.133e+03
156.5,4.952e+02,5.375e+02,9.613e+02,1.994e+03
158.1,4.532e+02,4.843e+02,9.212e+02,1.859e+03
159.6,4.129e+02,4.579e+02,8.782e+02,1.749e+03
161.2,3.766e+02,4.506e+02,8.406e+02,1.668e+03
162.7,3.511e+02,4.497e+02,8.181e+02,1.619e+03
164.3,3.241e+02,4.943e+02,8.240e+02,1.642e+03
165.8,2.965e+02,5.618e+02,8.166e+02,1.675e+03
167.4,2.494e+02,5.948e+02,7.674e+02,1.612e+03
168.9,1.964e+02,5.484e+02,6.457e+02,1.391e+03
170.5,1.730e+02,5.431e+02,4.954e+02,1.212e+03
172.0,1.688e+02,5.766e+02,3.731e+02,1.119e+03
173.6,1.681e+02,5.584e+02,2.615e+02,9.881e+02
175.1,1.808e+02,5.660e+02,1.936e+02,9.403e+02
176.7,1.888e+02,6.083e+02,1.786e+02,9.757e+02
178.2,2.004e+02,7.359e+02,2.260e+02,1.162e+03
179.8,2.193e+02,8.115e+02,2.974e+02,1.328e+03
181.3,3.364e+02,9.054e+02,4.480e+02,1.690e+03
182.9,4.903e+02,9.890e+02,5.887e+02,2.068e+03
184.4,6.420e+02,1.139e+03,7.687e+02,2.550e+03
186.0,8.646e+02,1.305e+03,1.083e+03,3.253e+03
187.5,1.273e+03,1.413e+03,1.644e+03,4.330e+03
189.1,1.687e+03,1.422e+03,2.258e+03,5.366e+03
190.6,1.852e+03,1.353e+03,2.793e+03,5.997e+03
192.2,2.115e+03,1.199e+03,3.452e+03,6.766e+03
193.7,2.327e+03,1.019e+03,3.985e+03,7.331e+03
195.3,2.353e+03,8.611e+02,4.158e+03,7.372e+03
196.8,2.428e+03,7.003e+02,4.451e+03,7.579e+03
198.4,2.423e+03,5.617e+02,4.555e+03,7.539e+03
199.9,1.813e+03,3.982e+02,3.687e+03,5.898e+03
