freq,psd_x,psd_y,psd_z,psd_xyz
76.4,2.341e+04,4.564e+03,3.512e+04,6.309e+04
78.0,2.064e+04,7.877e+03,2.858e+04,5.709e+04
79.5,1.840e+04,8.146e+03,2.939e+04,5.594e+04
81.1,1.603e+04,7.274e+03,3.715e+04,6.045e+04
82.6,1.528e+04,6.798e+03,4.982e+04,7.190e+04
84.2,1.651e+04,6.434e+03,7.499e+04,9.794e+04
85.7,1.837e+04,6.878e+03,1.044e+05,1.297e+05
87.3,2.077e+04,8.193e+03,1.149e+05,1.439e+05
88.9,2.243e+04,9.272e+03,1.052e+05,1.369e+05
90.4,2.268e+04,1.040e+04,9.887e+04,1.320e+05
92.0,2.013e+04,1.220e+04,1.050e+05,1.373e+05
93.5,1.844e+04,1.302e+04,1.077e+05,1.391e+05
95.1,1.743e+04,1.330e+04,9.894e+04,1.297e+05
96.7,1.509e+04,1.311e+04,8.498e+04,1.132e+05
98.2,1.362e+04,1.203e+04,7.223e+04,9.788e+04
99.8,1.241e+04,1.073e+04,6.238e+04,8.553e+04
101.3,1.105e+04,9.502e+03,5.401e+04,7.456e+04
102.9,9.325e+03,8.239e+03,4.456e+04,6.213e+04
104.5,8.112e+03,6.986e+03,3.685e+04,5.195e+04
106.0,7.650e+03,6.167e+03,3.497e+04,4.878e+04
107.6,8.037e+03,5.949e+03,4.030e+04,5.429e+04
109.1,8.254e+03,5.774e+03,4.120e+04,5.523e+04
110.7,7.981e+03,5.482e+03,3.608e+04,4.954e+04
112.3,7.577e+03,5.051e+03,3.134e+04,4.397e+04
113.8,7.969e+03,4.764e+03,2.975e+04,4.248e+04
115.4,7.771e+03,4.550e+03,2.839e+04,4.071e+04
116.9,7.361e+03,4.480e+03,2.892e+04,4.076e+04
118.5,7.809e+03,4.013e+03,2.669e+04,3.851e+04
120.0,9.845e+03,3.856e+03,2.710e+04,4.080e+04
121.6,1.001e+04,3.319e+03,2.507e+04,3.840e+04
123.2,9.133e+03,2.912e+03,2.222e+04,3.427e+04
124.7,8.057e+03,2.632e+03,1.888e+04,2.957e+04
126.3,6.613e+03,2.372e+03,1.647e+04,2.546e+04
127.8,4.891e+03,2.177e+03,1.454e+04,2.161e+04
129.4,4.283e+03,1.968e+03,1.226e+04,1.851e+04
131.0,3.596e+03,1.799e+03,1.098e+04,1.638e+04
132.5,2.204e+03,1.281e+03,8.512e+03,1.200e+04
134.1,1.154e+03,3.765e+02,4.350e+03,5.880e+03
135.6,1.324e+03,2.531e+02,4.223e+03,5.800e+03
137.2,1.624e+03,3.114e+02,4.556e+03,6.491e+03
138.8,1.767e+03,3.040e+02,4.230e+03,6.301e+03
140.3,2.307e+03,3.369e+02,4.254e+03,6.898e+03
141.9,2.540e+03,3.107e+02,3.828e+03,6.678e+03
143.4,2.769e+03,3.062e+02,3.588e+03,6.663e+03
145.0,3.013e+03,3.045e+02,3.436e+03,6.754e+03
146.5,3.204e+03,3.154e+02,3.377e+03,6.897e+03
148.1,3.244e+03,3.277e+02,3.408e+03,6.980e+03
149.7,2.914e+03,3.145e+02,3.450e+03,6.679e+03
151.2,2.820e+03,3.474e+02,3.649e+03,6.816e+03
152.8,2.629e+03,3.787e+02,3.833e+03,6.841e+03
154.3,2.525e+03,3.276e+02,3.705e+03,6.558e+03
155.9,2.781e+03,2.724e+02,3.412e+03,6.465e+03
157.5,3.345e+03,2.000e+02,2.198e+03,5.743e+03
159.0,4.180e+03,1.834e+02,2.655e+03,7.019e+03
160.6,4.634e+03,1.527e+02,2.746e+03,7.533e+03
162.1,5.238e+03,1.387e+02,2.390e+03,7.767e+03
163.7,6.005e+03,1.532e+02,2.572e+03,8.731e+03
165.3,6.897e+03,1.718e+02,2.758e+03,9.827e+03
166.8,7.709e+03,2.032e+02,2.796e+03,1.071e+04
168.4,7.199e+03,2.217e+02,2.964e+03,1.039e+04
169.9,6.658e+03,2.146e+02,3.047e+03,9.920e+03
171.5,6.973e+03,2.368e+02,3.059e+03,1.027e+04
173.1,7.844e+03,2.839e+02,3.020e+03,1.115e+04
174.6,8.812e+03,3.269e+02,2.998e+03,1.214e+04
176.2,9.722e+03,3.381e+02,2.946e+03,1.301e+04
177.7,1.066e+04,3.674e+02,3.236e+03,1.427e+04
179.3,1.182e+04,3.753e+02,3.681e+03,1.588e+04
180.8,1.364e+04,4.128e+02,4.209e+03,1.826e+04
182.4,1.495e+04,5.367e+02,4.380e+03,1.986e+04
184.0,1.664e+04,7.188e+02,4.289e+03,2.165e+04
185.5,1.822e+04,7.995e+02,4.096e+03,2.311e+04
187.1,1.902e+04,7.804e+02,4.190e+03,2.399e+04
188.6,1.201e+04,4.966e+02,3.864e+03,1.637e+04
190.2,2.441e+03,2.491e+02,2.389e+03,5.079e+03
191.8,9.013e+02,2.049e+02,2.000e+03,3.106e+03
193.3,8.947e+02,2.047e+02,1.948e+03,3.048e+03
194.9,9.307e+02,1.809e+02,1.803e+03,2.914e+03
196.4,8.622e+02,1.233e+02,1.123e+03,2.109e+03
198.0,8.967e+02,1.278e+02,1.183e+03,2.208e+03
199.6,1.284e+03,1.534e+02,1.636e+03,3.074e+03
